device_id,timestep,ldr,light_intensity,voltage,current,power,mode,fault_name,pwm
streetlight-node-01,144159,195,0,5.95,0.522,1.793,4.0,LAMP_DEGRADATION,4
streetlight-node-01,144238,195,1,7.27,0.701,2.415,4.0,LAMP_DEGRADATION,12
streetlight-node-01,144317,195,0,5.5,0.567,1.958,4.0,LAMP_DEGRADATION,0
streetlight-node-01,144396,195,24,6.6,0.647,2.231,4.0,LAMP_DEGRADATION,145
streetlight-node-01,144475,196,18,6.01,0.683,2.324,4.0,LAMP_DEGRADATION,114
streetlight-node-01,144554,195,13,8.1,0.692,2.389,4.0,LAMP_DEGRADATION,83
streetlight-node-01,144633,195,0,11.6,0.612,2.064,4.0,LAMP_DEGRADATION,0
streetlight-node-01,144712,195,18,10.9,0.656,2.266,4.0,LAMP_DEGRADATION,114
streetlight-node-01,144791,195,0,12.02,0.576,1.985,4.0,LAMP_DEGRADATION,0
streetlight-node-01,144870,195,0,7.64,0.594,2.051,4.0,LAMP_DEGRADATION,0
streetlight-node-01,144949,195,23,10.58,0.576,1.943,4.0,LAMP_DEGRADATION,141
streetlight-node-01,145028,196,0,11.18,0.638,2.168,4.0,LAMP_DEGRADATION,0
streetlight-node-01,145107,195,18,8.76,0.763,2.586,4.0,LAMP_DEGRADATION,110
streetlight-node-01,145186,196,0,7.27,0.692,2.349,4.0,LAMP_DEGRADATION,0
streetlight-node-01,145265,195,12,5.93,0.638,2.209,4.0,LAMP_DEGRADATION,72
streetlight-node-01,145344,195,25,10.34,0.692,2.389,4.0,LAMP_DEGRADATION,152
streetlight-node-01,145423,196,7,7.05,0.647,2.226,4.0,LAMP_DEGRADATION,47
streetlight-node-01,145502,195,0,9.56,0.558,1.923,4.0,LAMP_DEGRADATION,0
streetlight-node-01,145581,196,0,9.38,0.612,2.095,4.0,LAMP_DEGRADATION,0
streetlight-node-01,145660,196,24,6.08,0.594,2.016,4.0,LAMP_DEGRADATION,144
streetlight-node-01,145739,196,0,11.28,0.594,2.029,4.0,LAMP_DEGRADATION,1
streetlight-node-01,145818,196,4,8.38,0.638,2.163,4.0,LAMP_DEGRADATION,26
streetlight-node-01,145897,195,22,7.11,0.692,2.339,4.0,LAMP_DEGRADATION,136
streetlight-node-01,145976,195,0,10.3,0.522,1.804,4.0,LAMP_DEGRADATION,0
streetlight-node-01,146055,195,0,7.65,0.62,2.134,4.0,LAMP_DEGRADATION,0
streetlight-node-01,146134,195,8,6.18,0.629,2.115,4.0,LAMP_DEGRADATION,53
streetlight-node-01,146213,195,9,5.4,0.62,2.134,4.0,LAMP_DEGRADATION,61
streetlight-node-01,146292,196,19,6.01,0.638,2.154,4.0,LAMP_DEGRADATION,115
streetlight-node-01,146371,196,0,8.71,0.549,1.865,4.0,LAMP_DEGRADATION,0
streetlight-node-01,146450,196,13,8.74,0.62,2.103,4.0,LAMP_DEGRADATION,84
streetlight-node-01,146529,195,0,10.38,0.54,1.858,4.0,LAMP_DEGRADATION,0
streetlight-node-01,146608,195,0,10.32,0.629,2.16,4.0,LAMP_DEGRADATION,0
streetlight-node-01,146687,195,13,11.14,0.629,2.165,4.0,LAMP_DEGRADATION,83
streetlight-node-01,146766,196,7,8.85,0.674,2.318,4.0,LAMP_DEGRADATION,48
streetlight-node-01,146845,195,5,12.06,0.576,1.968,4.0,LAMP_DEGRADATION,35
streetlight-node-01,146924,196,0,7.31,0.629,2.151,4.0,LAMP_DEGRADATION,0
streetlight-node-01,147003,197,21,10.23,0.603,2.068,4.0,LAMP_DEGRADATION,130
streetlight-node-01,147082,196,0,10.45,0.638,2.172,4.0,LAMP_DEGRADATION,0
streetlight-node-01,147161,196,14,6.96,0.638,2.2,4.0,LAMP_DEGRADATION,88
streetlight-node-01,147240,196,14,11.47,0.612,2.086,4.0,LAMP_DEGRADATION,86
streetlight-node-01,147319,196,0,10.56,0.612,2.095,4.0,LAMP_DEGRADATION,2
streetlight-node-01,147398,195,0,8.96,0.683,2.349,4.0,LAMP_DEGRADATION,0
streetlight-node-01,147477,195,9,5.49,0.54,1.858,4.0,LAMP_DEGRADATION,58
streetlight-node-01,147556,195,8,8.91,0.638,2.195,4.0,LAMP_DEGRADATION,50
streetlight-node-01,147635,196,0,6.6,0.612,2.081,4.0,LAMP_DEGRADATION,0
streetlight-node-01,147714,195,23,6.46,0.665,2.292,4.0,LAMP_DEGRADATION,138
streetlight-node-01,147793,196,0,7.83,0.62,2.085,4.0,LAMP_DEGRADATION,0
streetlight-node-01,147872,195,0,9.59,0.594,2.046,4.0,LAMP_DEGRADATION,0
streetlight-node-01,147951,196,5,8.36,0.692,2.339,4.0,LAMP_DEGRADATION,32
streetlight-node-01,148030,196,0,9.29,0.674,2.308,4.0,LAMP_DEGRADATION,0
streetlight-node-01,148109,196,22,7.5,0.603,2.081,4.0,LAMP_DEGRADATION,135
streetlight-node-01,148188,195,23,7.5,0.736,2.533,4.0,LAMP_DEGRADATION,141
streetlight-node-01,148267,196,23,5.66,0.763,2.597,4.0,LAMP_DEGRADATION,141
streetlight-node-01,148346,195,0,6.61,0.576,1.972,4.0,LAMP_DEGRADATION,0
streetlight-node-01,148425,194,0,8.23,0.71,2.436,4.0,LAMP_DEGRADATION,0
streetlight-node-01,148504,196,8,10.62,0.745,2.547,4.0,LAMP_DEGRADATION,50
streetlight-node-01,148583,195,0,11.03,0.754,2.6,4.0,LAMP_DEGRADATION,0
streetlight-node-01,148662,192,0,7.85,0.62,2.089,4.0,LAMP_DEGRADATION,0
streetlight-node-01,148741,187,3,9.56,0.54,1.854,4.0,LAMP_DEGRADATION,18
streetlight-node-01,148820,187,10,5.59,0.558,1.927,4.0,LAMP_DEGRADATION,65
streetlight-node-01,148899,189,0,7.84,0.692,2.369,4.0,LAMP_DEGRADATION,0
streetlight-node-01,148978,194,0,11.25,0.558,1.903,4.0,LAMP_DEGRADATION,0
streetlight-node-01,149057,194,22,9.03,0.629,2.16,4.0,LAMP_DEGRADATION,136
streetlight-node-01,149136,195,0,11.09,0.665,2.292,4.0,LAMP_DEGRADATION,0
streetlight-node-01,149215,196,0,10.68,0.612,2.072,4.0,LAMP_DEGRADATION,0
streetlight-node-01,149294,195,15,8.03,0.683,2.344,4.0,LAMP_DEGRADATION,93
streetlight-node-01,149373,195,0,12.08,0.567,1.95,4.0,LAMP_DEGRADATION,0
streetlight-node-01,149452,194,14,6.74,0.683,2.304,4.0,LAMP_DEGRADATION,89
streetlight-node-01,149531,195,0,7.95,0.656,2.252,4.0,LAMP_DEGRADATION,0
streetlight-node-01,149610,194,10,11.22,0.603,2.06,4.0,LAMP_DEGRADATION,64
streetlight-node-01,149689,194,25,8.61,0.505,1.724,4.0,LAMP_DEGRADATION,153
streetlight-node-01,149768,195,0,5.69,0.585,2.007,4.0,LAMP_DEGRADATION,0
streetlight-node-01,149847,194,0,10.09,0.701,2.369,4.0,LAMP_DEGRADATION,0
streetlight-node-01,149926,195,1,9.77,0.719,2.451,4.0,LAMP_DEGRADATION,9
streetlight-node-01,150005,195,14,10.19,0.719,2.414,4.0,LAMP_DEGRADATION,87
streetlight-node-01,150084,195,0,7.45,0.719,2.425,4.0,LAMP_DEGRADATION,0
streetlight-node-01,150163,195,4,5.42,0.674,2.313,4.0,LAMP_DEGRADATION,26
streetlight-node-01,150242,194,0,9.9,0.603,2.068,4.0,LAMP_DEGRADATION,0
streetlight-node-01,150321,195,0,9.83,0.736,2.527,4.0,LAMP_DEGRADATION,0
streetlight-node-01,150400,195,0,6.43,0.71,2.441,4.0,LAMP_DEGRADATION,0
streetlight-node-01,150479,195,15,7.98,0.612,2.068,4.0,LAMP_DEGRADATION,96
streetlight-node-01,150558,195,0,11.32,0.62,2.139,4.0,LAMP_DEGRADATION,0
streetlight-node-01,150637,195,0,7.63,0.674,2.303,4.0,LAMP_DEGRADATION,0
streetlight-node-01,150716,195,7,6.9,0.656,2.247,4.0,LAMP_DEGRADATION,48
streetlight-node-01,150795,195,1,11.65,0.745,2.574,4.0,LAMP_DEGRADATION,9
streetlight-node-01,150874,194,20,10.43,0.522,1.785,4.0,LAMP_DEGRADATION,121
streetlight-node-01,150953,195,0,12.1,0.558,1.923,4.0,LAMP_DEGRADATION,0
streetlight-node-01,151032,195,13,7.4,0.629,2.174,4.0,LAMP_DEGRADATION,80
streetlight-node-01,151111,195,0,10.65,0.843,2.913,4.0,LAMP_DEGRADATION,0
streetlight-node-01,151190,195,0,9.92,0.71,2.446,4.0,LAMP_DEGRADATION,0
streetlight-node-01,151269,195,2,10.73,0.629,2.16,4.0,LAMP_DEGRADATION,17
streetlight-node-01,151348,195,19,6.58,0.727,2.439,4.0,LAMP_DEGRADATION,116
streetlight-node-01,151427,195,0,8.27,0.692,2.344,4.0,LAMP_DEGRADATION,0
streetlight-node-01,151506,195,21,8.16,0.62,2.134,4.0,LAMP_DEGRADATION,125
streetlight-node-01,151585,194,0,11.12,0.638,2.168,4.0,LAMP_DEGRADATION,0
streetlight-node-01,151664,195,0,5.53,0.558,1.915,4.0,LAMP_DEGRADATION,0
streetlight-node-01,151743,195,6,5.71,0.496,1.701,4.0,LAMP_DEGRADATION,40
streetlight-node-01,151822,195,0,11.46,0.71,2.436,4.0,LAMP_DEGRADATION,0
streetlight-node-01,151901,195,11,9.42,0.62,2.139,4.0,LAMP_DEGRADATION,70
streetlight-node-01,151980,194,2,11.76,0.701,2.405,4.0,LAMP_DEGRADATION,14
streetlight-node-01,152059,195,13,11.76,0.692,2.379,4.0,LAMP_DEGRADATION,81
streetlight-node-01,152138,194,12,6.96,0.567,1.917,4.0,LAMP_DEGRADATION,72
streetlight-node-01,152217,195,0,5.41,0.638,2.191,4.0,LAMP_DEGRADATION,0
streetlight-node-01,152296,195,0,5.7,0.736,2.469,4.0,LAMP_DEGRADATION,0
streetlight-node-01,152375,195,12,8.88,0.638,2.191,4.0,LAMP_DEGRADATION,72
streetlight-node-01,152454,195,19,7.96,0.683,2.344,4.0,LAMP_DEGRADATION,119
streetlight-node-01,152533,195,0,7.63,0.701,2.364,4.0,LAMP_DEGRADATION,0
streetlight-node-01,152612,195,0,6.72,0.71,2.436,4.0,LAMP_DEGRADATION,0
streetlight-node-01,152691,195,5,8.86,0.603,2.012,4.0,LAMP_DEGRADATION,32
streetlight-node-01,152770,195,0,6.77,0.692,2.374,4.0,LAMP_DEGRADATION,0
streetlight-node-01,152849,195,0,7.79,0.727,2.507,4.0,LAMP_DEGRADATION,0
streetlight-node-01,152928,195,15,5.46,0.522,1.797,4.0,LAMP_DEGRADATION,95
streetlight-node-01,153007,194,0,9.46,0.665,2.239,4.0,LAMP_DEGRADATION,0
streetlight-node-01,153086,195,0,8.26,0.62,2.139,4.0,LAMP_DEGRADATION,0
streetlight-node-01,153165,195,0,7.03,0.603,2.055,4.0,LAMP_DEGRADATION,0
streetlight-node-01,153244,195,0,6.87,0.647,2.212,4.0,LAMP_DEGRADATION,0
streetlight-node-01,153323,195,0,9.63,0.629,2.16,4.0,LAMP_DEGRADATION,0
streetlight-node-01,153402,195,0,10.97,0.594,2.046,4.0,LAMP_DEGRADATION,0
streetlight-node-01,153481,195,0,7.36,0.674,2.269,4.0,LAMP_DEGRADATION,0
streetlight-node-01,153560,195,0,7.69,0.754,2.583,4.0,LAMP_DEGRADATION,0
streetlight-node-01,153639,195,19,9.43,0.674,2.318,4.0,LAMP_DEGRADATION,117
streetlight-node-01,153718,195,12,9.04,0.629,2.146,4.0,LAMP_DEGRADATION,77
streetlight-node-01,153797,196,18,10.69,0.531,1.827,4.0,LAMP_DEGRADATION,108
streetlight-node-01,153876,194,5,10.52,0.603,2.055,4.0,LAMP_DEGRADATION,32
streetlight-node-01,153955,195,0,8.22,0.603,2.073,4.0,LAMP_DEGRADATION,0
streetlight-node-01,154034,195,0,11.05,0.612,2.099,4.0,LAMP_DEGRADATION,0
streetlight-node-01,154113,195,6,10.61,0.558,1.899,4.0,LAMP_DEGRADATION,42
streetlight-node-01,154192,195,0,6.68,0.629,2.16,4.0,LAMP_DEGRADATION,0
streetlight-node-01,154271,195,0,8.93,0.638,2.195,4.0,LAMP_DEGRADATION,0
streetlight-node-01,154350,194,0,5.44,0.567,1.954,4.0,LAMP_DEGRADATION,0
streetlight-node-01,154429,196,0,10.24,0.817,2.791,4.0,LAMP_DEGRADATION,0
streetlight-node-01,154508,195,0,10.62,0.585,1.973,4.0,LAMP_DEGRADATION,0
streetlight-node-01,154587,195,0,9.21,0.71,2.379,4.0,LAMP_DEGRADATION,0
streetlight-node-01,154666,195,24,7.56,0.656,2.252,4.0,LAMP_DEGRADATION,147
streetlight-node-01,154745,195,16,10.6,0.71,2.446,4.0,LAMP_DEGRADATION,98
streetlight-node-01,154824,195,24,6.37,0.522,1.8,4.0,LAMP_DEGRADATION,143
streetlight-node-01,154903,195,0,8.37,0.727,2.476,4.0,LAMP_DEGRADATION,0
streetlight-node-01,154982,195,14,7.78,0.585,2.016,4.0,LAMP_DEGRADATION,85
streetlight-node-01,155061,195,10,10.46,0.683,2.359,4.0,LAMP_DEGRADATION,66
streetlight-node-01,155140,194,20,10.57,0.674,2.323,4.0,LAMP_DEGRADATION,121
streetlight-node-01,155219,196,9,10.48,0.603,2.051,4.0,LAMP_DEGRADATION,60
streetlight-node-01,155298,194,0,6.14,0.683,2.344,4.0,LAMP_DEGRADATION,0
streetlight-node-01,155377,195,0,8.38,0.567,1.954,4.0,LAMP_DEGRADATION,0
streetlight-node-01,155456,195,0,8.96,0.585,2.016,4.0,LAMP_DEGRADATION,0
streetlight-node-01,155535,195,0,5.79,0.656,2.261,4.0,LAMP_DEGRADATION,0
streetlight-node-01,155614,195,0,11.69,0.692,2.374,4.0,LAMP_DEGRADATION,0
streetlight-node-01,155693,195,0,8.38,0.71,2.436,4.0,LAMP_DEGRADATION,0
streetlight-node-01,155772,195,0,5.39,0.79,2.648,4.0,LAMP_DEGRADATION,2
streetlight-node-01,155851,196,7,10.87,0.62,2.094,4.0,LAMP_DEGRADATION,48
streetlight-node-01,155930,195,0,8.97,0.531,1.824,4.0,LAMP_DEGRADATION,0
streetlight-node-01,156009,195,0,7.07,0.567,1.946,4.0,LAMP_DEGRADATION,0
streetlight-node-01,156088,196,0,10.53,0.719,2.466,4.0,LAMP_DEGRADATION,0
streetlight-node-01,156167,195,0,9.95,0.665,2.292,4.0,LAMP_DEGRADATION,0
streetlight-node-01,156246,195,0,9.58,0.71,2.446,4.0,LAMP_DEGRADATION,0
streetlight-node-01,156325,195,0,10.7,0.558,1.923,4.0,LAMP_DEGRADATION,0
streetlight-node-01,156404,195,23,8.04,0.745,2.574,4.0,LAMP_DEGRADATION,142
streetlight-node-01,156483,196,1,10.62,0.727,2.47,4.0,LAMP_DEGRADATION,9
streetlight-node-01,156562,195,10,6.02,0.719,2.477,4.0,LAMP_DEGRADATION,62
streetlight-node-01,156641,195,18,6.97,0.54,1.85,4.0,LAMP_DEGRADATION,114
streetlight-node-01,156720,195,10,6.33,0.558,1.923,4.0,LAMP_DEGRADATION,64
streetlight-node-01,156799,195,0,10.18,0.54,1.862,4.0,LAMP_DEGRADATION,0
streetlight-node-01,156878,194,0,9.12,0.736,2.543,4.0,LAMP_DEGRADATION,0
streetlight-node-01,156957,195,22,6.46,0.603,2.077,4.0,LAMP_DEGRADATION,134
streetlight-node-01,157036,196,0,9.15,0.594,2.021,4.0,LAMP_DEGRADATION,0
streetlight-node-01,157115,196,3,8.98,0.54,1.854,4.0,LAMP_DEGRADATION,19
streetlight-node-01,157194,195,17,10.22,0.71,2.441,4.0,LAMP_DEGRADATION,103
streetlight-node-01,157273,195,6,10.78,0.736,2.501,4.0,LAMP_DEGRADATION,41
streetlight-node-01,157352,195,0,7.02,0.594,2.046,4.0,LAMP_DEGRADATION,0
streetlight-node-01,157431,195,0,10.08,0.522,1.778,4.0,LAMP_DEGRADATION,0
streetlight-node-01,157510,195,0,11.49,0.603,2.068,4.0,LAMP_DEGRADATION,0
streetlight-node-01,157589,195,11,5.97,0.692,2.374,4.0,LAMP_DEGRADATION,71
streetlight-node-01,157668,195,0,5.51,0.62,2.125,4.0,LAMP_DEGRADATION,0
streetlight-node-01,157747,195,12,8.02,0.576,1.926,4.0,LAMP_DEGRADATION,78
streetlight-node-01,157826,196,24,6.71,0.567,1.938,4.0,LAMP_DEGRADATION,146
streetlight-node-01,157905,195,0,12.04,0.736,2.527,4.0,LAMP_DEGRADATION,0
streetlight-node-01,157984,195,0,10.79,0.576,1.981,4.0,LAMP_DEGRADATION,0
streetlight-node-01,158063,196,9,8.3,0.674,2.274,4.0,LAMP_DEGRADATION,56
streetlight-node-01,158142,195,0,5.36,0.638,2.191,4.0,LAMP_DEGRADATION,0
streetlight-node-01,158221,195,5,9.91,0.638,2.195,4.0,LAMP_DEGRADATION,33
streetlight-node-01,158300,196,0,9.16,0.727,2.455,4.0,LAMP_DEGRADATION,0
streetlight-node-01,158379,195,8,6.62,0.656,2.261,4.0,LAMP_DEGRADATION,51
streetlight-node-01,158458,195,2,8.83,0.692,2.384,4.0,LAMP_DEGRADATION,16
streetlight-node-01,158537,195,17,11.26,0.638,2.168,4.0,LAMP_DEGRADATION,102
streetlight-node-01,158616,195,0,6.71,0.62,2.098,4.0,LAMP_DEGRADATION,0
streetlight-node-01,158695,195,15,7.57,0.612,2.09,4.0,LAMP_DEGRADATION,94
streetlight-node-01,158774,195,0,10.25,0.719,2.409,4.0,LAMP_DEGRADATION,0
streetlight-node-01,158853,195,0,11.8,0.754,2.556,4.0,LAMP_DEGRADATION,0
streetlight-node-01,158932,195,0,8.06,0.612,2.05,4.0,LAMP_DEGRADATION,0
streetlight-node-01,159011,195,12,11.11,0.79,2.619,4.0,LAMP_DEGRADATION,75
streetlight-node-01,159090,194,24,11.8,0.567,1.958,4.0,LAMP_DEGRADATION,147
streetlight-node-01,159169,195,0,5.91,0.772,2.661,4.0,LAMP_DEGRADATION,0
streetlight-node-01,159248,195,0,11.14,0.763,2.63,4.0,LAMP_DEGRADATION,0
streetlight-node-01,159327,194,0,8.39,0.71,2.4,4.0,LAMP_DEGRADATION,0
streetlight-node-01,159406,195,0,7.66,0.656,2.252,4.0,LAMP_DEGRADATION,0
streetlight-node-01,159485,194,0,8.72,0.736,2.533,4.0,LAMP_DEGRADATION,0
streetlight-node-01,159564,195,0,10.45,0.558,1.915,4.0,LAMP_DEGRADATION,0
streetlight-node-01,159643,195,6,6.12,0.719,2.466,4.0,LAMP_DEGRADATION,40
streetlight-node-01,159722,195,3,11.14,0.647,2.221,4.0,LAMP_DEGRADATION,21
streetlight-node-01,159801,196,0,8.07,0.612,2.103,4.0,LAMP_DEGRADATION,0
streetlight-node-01,159880,196,2,9.26,0.549,1.885,4.0,LAMP_DEGRADATION,14
streetlight-node-01,159959,195,0,8.39,0.665,2.283,4.0,LAMP_DEGRADATION,0
streetlight-node-01,160038,195,0,9.06,0.745,2.547,4.0,LAMP_DEGRADATION,0
streetlight-node-01,160117,195,0,9.55,0.558,1.919,4.0,LAMP_DEGRADATION,0
streetlight-node-01,160196,194,0,6.58,0.701,2.415,4.0,LAMP_DEGRADATION,0
streetlight-node-01,160275,195,0,8.6,0.603,2.06,4.0,LAMP_DEGRADATION,0
streetlight-node-01,160354,195,0,10.63,0.71,2.41,4.0,LAMP_DEGRADATION,0
streetlight-node-01,160433,195,0,10.84,0.647,2.221,4.0,LAMP_DEGRADATION,0
streetlight-node-01,160512,195,0,9.18,0.558,1.895,4.0,LAMP_DEGRADATION,0
streetlight-node-01,160591,194,11,5.23,0.594,1.995,4.0,LAMP_DEGRADATION,68
streetlight-node-01,160670,194,0,6.68,0.656,2.195,4.0,LAMP_DEGRADATION,0
streetlight-node-01,160749,194,14,9.89,0.522,1.797,4.0,LAMP_DEGRADATION,88
streetlight-node-01,160828,195,0,10.22,0.754,2.572,4.0,LAMP_DEGRADATION,0
streetlight-node-01,160907,195,0,11.26,0.647,2.179,4.0,LAMP_DEGRADATION,0
streetlight-node-01,160986,195,10,10.33,0.656,2.257,4.0,LAMP_DEGRADATION,65
streetlight-node-01,161065,195,20,10.91,0.665,2.283,4.0,LAMP_DEGRADATION,122
streetlight-node-01,161144,195,0,12.06,0.522,1.793,4.0,LAMP_DEGRADATION,0
streetlight-node-01,161223,195,1,8.4,0.772,2.599,4.0,LAMP_DEGRADATION,8
streetlight-node-01,161302,195,0,5.45,0.727,2.497,4.0,LAMP_DEGRADATION,0
streetlight-node-01,161381,195,7,12.12,0.754,2.594,4.0,LAMP_DEGRADATION,47
streetlight-node-01,161460,195,22,11.16,0.585,2.007,4.0,LAMP_DEGRADATION,133
streetlight-node-01,161539,195,0,7.36,0.54,1.862,4.0,LAMP_DEGRADATION,0
streetlight-node-01,161618,195,0,5.69,0.736,2.49,4.0,LAMP_DEGRADATION,0
streetlight-node-01,161697,195,6,9.82,0.54,1.854,4.0,LAMP_DEGRADATION,36
streetlight-node-01,161776,196,2,11.16,0.638,2.191,4.0,LAMP_DEGRADATION,17
streetlight-node-01,161855,194,20,6.98,0.576,1.981,4.0,LAMP_DEGRADATION,124
streetlight-node-01,161934,195,0,8.1,0.727,2.492,4.0,LAMP_DEGRADATION,0
streetlight-node-01,162013,195,8,9.27,0.585,2.007,4.0,LAMP_DEGRADATION,51
streetlight-node-01,162092,195,17,8.11,0.585,2.007,4.0,LAMP_DEGRADATION,105
streetlight-node-01,162171,195,21,6.04,0.674,2.318,4.0,LAMP_DEGRADATION,125
streetlight-node-01,162250,195,22,10.57,0.505,1.732,4.0,LAMP_DEGRADATION,136
streetlight-node-01,162329,195,0,5.89,0.763,2.564,4.0,LAMP_DEGRADATION,6
streetlight-node-01,162408,195,0,7.08,0.754,2.589,4.0,LAMP_DEGRADATION,0
streetlight-node-01,162487,195,0,11.1,0.781,2.686,4.0,LAMP_DEGRADATION,0
streetlight-node-01,162566,195,0,6.77,0.585,2.007,4.0,LAMP_DEGRADATION,0
streetlight-node-01,162645,195,11,8.19,0.745,2.574,4.0,LAMP_DEGRADATION,70
streetlight-node-01,162724,195,25,7.64,0.594,2.033,4.0,LAMP_DEGRADATION,152
streetlight-node-01,162803,195,21,7.66,0.727,2.486,4.0,LAMP_DEGRADATION,130
streetlight-node-01,162882,195,0,7.49,0.585,2.007,4.0,LAMP_DEGRADATION,0
streetlight-node-01,162961,196,18,7.56,0.719,2.414,4.0,LAMP_DEGRADATION,113
streetlight-node-01,163040,195,0,9.36,0.629,2.16,4.0,LAMP_DEGRADATION,0
streetlight-node-01,163119,195,18,11.39,0.79,2.717,4.0,LAMP_DEGRADATION,111
streetlight-node-01,163198,196,9,5.15,0.594,1.999,4.0,LAMP_DEGRADATION,54
streetlight-node-01,163277,195,0,11.16,0.612,2.09,4.0,LAMP_DEGRADATION,0
streetlight-node-01,163356,194,0,7.93,0.745,2.558,4.0,LAMP_DEGRADATION,2
streetlight-node-01,163435,195,20,7.16,0.505,1.743,4.0,LAMP_DEGRADATION,122
streetlight-node-01,163514,195,0,8.84,0.692,2.379,4.0,LAMP_DEGRADATION,0
streetlight-node-01,163593,195,24,7.31,0.585,2.02,4.0,LAMP_DEGRADATION,150
streetlight-node-01,163672,195,0,9.14,0.647,2.226,4.0,LAMP_DEGRADATION,0
streetlight-node-01,163751,195,0,9.41,0.612,2.068,4.0,LAMP_DEGRADATION,0
streetlight-node-01,163830,195,20,5.86,0.558,1.923,4.0,LAMP_DEGRADATION,122
streetlight-node-01,163909,195,19,6.09,0.656,2.204,4.0,LAMP_DEGRADATION,119
streetlight-node-01,163988,195,0,10.27,0.656,2.261,4.0,LAMP_DEGRADATION,0
streetlight-node-01,164067,195,0,7.95,0.513,1.77,4.0,LAMP_DEGRADATION,0
streetlight-node-01,164146,195,0,5.81,0.522,1.77,4.0,LAMP_DEGRADATION,0
streetlight-node-01,164225,195,10,5.18,0.62,2.085,4.0,LAMP_DEGRADATION,65
streetlight-node-01,164304,195,18,6.61,0.522,1.778,4.0,LAMP_DEGRADATION,111
streetlight-node-01,164383,195,0,9.58,0.674,2.284,4.0,LAMP_DEGRADATION,0
streetlight-node-01,164462,195,0,9.48,0.719,2.466,4.0,LAMP_DEGRADATION,0
streetlight-node-01,164541,195,11,11.68,0.665,2.283,4.0,LAMP_DEGRADATION,70
streetlight-node-01,164620,195,0,6.56,0.692,2.349,4.0,LAMP_DEGRADATION,2
streetlight-node-01,164699,196,0,6.95,0.647,2.226,4.0,LAMP_DEGRADATION,0
streetlight-node-01,164778,193,0,6.35,0.558,1.919,4.0,LAMP_DEGRADATION,0
streetlight-node-01,164857,196,9,9.85,0.603,2.038,4.0,LAMP_DEGRADATION,60
streetlight-node-01,164936,196,17,11.04,0.567,1.946,4.0,LAMP_DEGRADATION,106
streetlight-node-01,165015,196,0,7.63,0.701,2.395,4.0,LAMP_DEGRADATION,0
streetlight-node-01,165094,195,3,7.0,0.647,2.231,4.0,LAMP_DEGRADATION,24
streetlight-node-01,165173,195,0,7.0,0.54,1.858,4.0,LAMP_DEGRADATION,0
streetlight-node-01,165252,195,11,10.87,0.647,2.212,4.0,LAMP_DEGRADATION,69
streetlight-node-01,165331,194,1,9.16,0.772,2.65,4.0,LAMP_DEGRADATION,12
streetlight-node-01,165410,195,0,8.25,0.522,1.793,4.0,LAMP_DEGRADATION,0
streetlight-node-01,165489,195,23,11.41,0.665,2.283,4.0,LAMP_DEGRADATION,142
streetlight-node-01,165568,195,24,8.46,0.647,2.221,4.0,LAMP_DEGRADATION,144
streetlight-node-01,165647,195,0,8.37,0.763,2.63,4.0,LAMP_DEGRADATION,0
streetlight-node-01,165726,196,0,9.11,0.683,2.289,4.0,LAMP_DEGRADATION,0
streetlight-node-01,165805,195,0,11.68,0.719,2.466,4.0,LAMP_DEGRADATION,0
streetlight-node-01,165884,195,0,9.39,0.603,2.06,4.0,LAMP_DEGRADATION,0
streetlight-node-01,165963,196,0,7.57,0.594,2.042,4.0,LAMP_DEGRADATION,0
streetlight-node-01,166042,195,0,9.68,0.745,2.504,4.0,LAMP_DEGRADATION,0
streetlight-node-01,166121,195,24,6.62,0.505,1.739,4.0,LAMP_DEGRADATION,146
streetlight-node-01,166200,195,0,7.49,0.585,2.02,4.0,LAMP_DEGRADATION,0
streetlight-node-01,166279,195,22,6.35,0.71,2.456,4.0,LAMP_DEGRADATION,137
streetlight-node-01,166358,195,2,11.06,0.567,1.958,4.0,LAMP_DEGRADATION,17
streetlight-node-01,166437,195,16,11.96,0.612,2.108,4.0,LAMP_DEGRADATION,100
streetlight-node-01,166516,195,0,8.71,0.629,2.169,4.0,LAMP_DEGRADATION,0
streetlight-node-01,166595,195,15,8.08,0.549,1.893,4.0,LAMP_DEGRADATION,92
streetlight-node-01,166674,194,6,10.24,0.54,1.842,4.0,LAMP_DEGRADATION,43
streetlight-node-01,166753,195,7,7.87,0.558,1.923,4.0,LAMP_DEGRADATION,46
streetlight-node-01,166832,195,23,8.36,0.692,2.384,4.0,LAMP_DEGRADATION,141
streetlight-node-01,166911,195,0,9.31,0.656,2.261,4.0,LAMP_DEGRADATION,0
streetlight-node-01,166990,195,4,6.21,0.656,2.261,4.0,LAMP_DEGRADATION,27
streetlight-node-01,167069,195,0,8.64,0.736,2.511,4.0,LAMP_DEGRADATION,0
streetlight-node-01,167148,195,7,8.74,0.852,2.925,4.0,LAMP_DEGRADATION,45
streetlight-node-01,167227,195,0,7.56,0.674,2.308,4.0,LAMP_DEGRADATION,0
streetlight-node-01,167306,195,0,10.12,0.692,2.334,4.0,LAMP_DEGRADATION,0
streetlight-node-01,167385,195,0,11.42,0.62,2.13,4.0,LAMP_DEGRADATION,0
streetlight-node-01,167464,195,9,6.99,0.603,2.073,4.0,LAMP_DEGRADATION,56
streetlight-node-01,167543,195,3,11.99,0.656,2.247,4.0,LAMP_DEGRADATION,18
